GBR,2005,15.9152898776752
GBR,2006,15.8716398408623
GBR,2007,15.8889790819578
GBR,2008,16.0029510978398
GBR,2009,16.1768862517392
GBR,2010,16.3524792184304
GBR,2011,16.5254989934842
GBR,2012,17.0174097712535
GBR,2013,17.3648349332806
GBR,2014,17.6585054926601
GBR,2015,17.8331453489949
GBR,2016,17.9960932276835
GBR,2017,18.1545736311726
GBR,2018,18.3118179950343
GBR,2019,18.5262762634747
GBR,2020,18.6470004412859
USA,1970,9.80566487434559
USA,1971,9.90147017579067
USA,1972,10.0143970809242
USA,1973,10.1576410318575
USA,1974,10.3161457946192
USA,1975,10.508847905707
USA,1976,10.6763058641312
USA,1977,10.84812358187
USA,1978,11.0079749696907
USA,1979,11.1677988104329
USA,1980,11.3136723910727
USA,1981,11.4268909907822
USA,1982,11.5630516788208
USA,1983,11.702998264346
USA,1984,11.8212736498879
USA,1985,11.9433951530573
USA,1986,12.0798102094196
USA,1987,12.2276190939942
USA,1988,12.3205449583426
USA,1989,12.4308612420515
USA,1990,12.5177977522519
USA,1991,12.5747117052585
USA,1992,12.6137231282738
USA,1993,12.6585063627693
USA,1994,12.6672490268448
USA,1995,12.6819542583014
USA,1996,12.6740064759503
USA,1997,12.61762295687
USA,1998,12.5498074880916
USA,1999,12.4705490429607
USA,2000,12.4288589240896
USA,2001,12.3839072224552
USA,2002,12.3501723300017
USA,2003,12.3621331651072
USA,2004,12.3642977935461
USA,2005,12.4019422678859
USA,2006,12.4552979290375
USA,2007,12.5570359647365
USA,2008,12.751854800039
USA,2009,12.916183952651
USA,2010,13.0859027136846
USA,2011,13.271207724905
USA,2012,13.7417268642711
USA,2013,14.1214783535985
USA,2014,14.4984255903777
USA,2015,14.8581466212368
USA,2016,15.2314395295869
USA,2017,15.6118684730065
USA,2018,16.0185085954411
USA,2019,16.4580582752984
USA,2020,16.8928822709919
OECD,1970,9.30118275781178
OECD,1971,9.42731975387037
OECD,1972,9.53719395144413
OECD,1973,9.66285352291043
OECD,1974,9.79995585684832
OECD,1975,9.95783591495007
OECD,1976,10.0912937497948
OECD,1977,10.2262743101696
OECD,1978,10.359886697368
OECD,1979,10.4846255706764
OECD,1980,10.556081328829
OECD,1981,10.5565492813458
OECD,1982,10.5368580595172
OECD,1983,10.5044083272994
OECD,1984,10.5033033212702
OECD,1985,10.6292023317431
OECD,1986,10.7696817478906
OECD,1987,10.9262717444793
OECD,1988,11.0664187076783
OECD,1989,11.2080009253856
OECD,1990,11.360911384381
OECD,1991,11.5050714217957
OECD,1992,11.6529852485309
OECD,1993,11.8049105125969
OECD,1994,11.9517907932644
OECD,1995,12.1076919908082
OECD,1996,12.2650825662433
OECD,1997,12.402669605585
OECD,1998,12.5361691712348
OECD,1999,12.6620604158905
OECD,2000,12.8135386513826
OECD,2001,12.9555221379543
OECD,2002,13.0776529342688
OECD,2003,13.2135007354965
OECD,2004,13.3506000815901
OECD,2005,13.5302820226049
OECD,2006,13.7170740483389
OECD,2007,13.8855050432718
OECD,2008,14.0690822758374
OECD,2009,14.2546443150012
OECD,2010,14.4132360604796
OECD,2011,14.585052462069
OECD,2012,14.9474480846253
OECD,2013,15.2980484302031
OECD,2014,15.6483650891981
OECD,2015,15.9614053418114
OECD,2016,16.2560598276011
OECD,2017,16.5463705124664
OECD,2018,16.8340032365189
OECD,2019,17.1360759301822
OECD,2020,17.4577326783745
CHN,1970,3.74802671457588
CHN,1971,3.81608783458405
CHN,1972,3.88073499454612
CHN,1973,3.94392535977051
CHN,1974,4.01055526011555
CHN,1975,4.08445226822631
CHN,1976,4.19704086817883
CHN,1977,4.31192696399464
CHN,1978,4.43026681230022
CHN,1979,4.5515369402586
CHN,1980,4.67433281863126
CHN,1981,4.82519598379882
CHN,1982,4.965989221864
CHN,1983,5.09617677950206
CHN,1984,5.21185104190999
CHN,1985,5.30993843604978
CHN,1986,5.39126068573221
CHN,1987,5.45161765842658
CHN,1988,5.50139059444523
CHN,1989,5.55699824501401
CHN,1990,5.6301625275064
CHN,1991,5.69354916886108
CHN,1992,5.78729198100295
CHN,1993,5.90042635758678
CHN,1994,6.0154175083325
CHN,1995,6.12430462801777
CHN,1996,6.29311179913817
CHN,1997,6.43063978861987
CHN,1998,6.55106999444691
CHN,1999,6.67537298805499
CHN,2000,6.81185267932974
CHN,2001,6.93976665596281
CHN,2002,7.08218565999094
CHN,2003,7.230872145418
CHN,2004,7.36671359692205
CHN,2005,7.48247094677169
CHN,2006,7.60559366202061
CHN,2007,7.7128113057684
CHN,2008,7.81568649139459
CHN,2009,7.93220713063189
CHN,2010,8.07445271661557
CHN,2011,8.25915579325954
CHN,2012,8.45329990698902
CHN,2013,8.67896072625943
CHN,2014,8.96637703336931
CHN,2015,9.33183025586389
CHN,2016,9.80261231377262
CHN,2017,10.345110372037
CHN,2018,10.9208935285929
CHN,2019,11.4722087381644
CHN,2020,11.9682712890422
